sample,sample_size,pct_fragments_clade,n_fragments_clade,n_fragments_taxon,n_minimisers,n_distinct_minimisers,rank,n_taxa_in_rank,ncbi_id,taxon,domain,kingdom,phylum,class,order,family,genus,species,db_n_minimisers_taxon,db_n_minimisers_clade,ratio_taxon,ratio_clade,pvalue,padj,significance
PD54150a,1325761,0.1,1281,1281,48734,20718,S,122,29391,Gemella morbillorum,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_morbillorum,60763,60763,0.34096407353159,0.34096407353159,0,0,Significant
PD54150a,1325761,0,5,5,871,537,S,122,1379,Gemella haemolysans,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,104903,104903,0.005119014708826249,0.005119014708826249,0,0,Significant
PD54150a,1325761,0,3,0,873,316,F,51,90964,Staphylococcaceae,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,NA,NA,37089,7916442,0.008520046374935964,3.991692227392053e-5,2.94825233285875e-12,1.5036086897579625e-10,Significant
PD54150a,1325761,0,3,1,645,259,G,65,1279,Staphylococcus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,866334,5953342,2.989609088411629e-4,4.350497586061745e-5,1.0229326666715657e-14,6.649062333365177e-13,Significant
PD54150a,1325761,0,1,1,44,44,S,122,1282,Staphylococcus epidermidis,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis,255776,256867,1.7202552233204054e-4,1.7129487244371602e-4,6.389192751465917e-45,7.79481515678842e-43,Significant
PD54150a,1325761,0,1,1,13,13,S,122,29385,Staphylococcus saprophyticus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_saprophyticus,117211,117590,1.1091109196235849e-4,1.1055361850497491e-4,2.057847689860159e-8,2.510574181629394e-6,Significant
PD54150a,1325761,0,2,1,493,142,F,51,186822,Paenibacillaceae,Bacteria,NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,NA,NA,35108,25817898,0.004044662185256922,5.500060461932261e-6,1,1,Non-significant
PD54150a,1325761,0,1,1,77,35,G,65,55080,Brevibacillus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,NA,512400,2986922,6.830601092896175e-5,1.1717748237148476e-5,0.9999998498149711,1,Non-significant
PD54150a,1325761,0.03,461,0,12838,10906,F,51,31977,Veillonellaceae,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,NA,NA,218,1060505,50.027522935779814,0.010283779897313073,0,0,Significant
PD54150a,1325761,0.03,461,190,12227,10751,G,65,29465,Veillonella,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,NA,67496,487472,0.15928351309707242,0.022054600059080318,0,0,Significant
PD54150a,1325761,0.02,218,215,6831,6026,S,122,29466,Veillonella parvula,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_parvula,116480,135678,0.05173420329670329,0.044413980158905644,0,0,Significant
PD54150a,1325761,0,48,48,2168,1961,S,122,39777,Veillonella atypica,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_atypica,59745,59745,0.03282283036237342,0.03282283036237342,0,0,Significant
PD54150a,1325761,0,3,3,197,182,S,122,39778,Veillonella dispar,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_dispar,37066,37066,0.00491016025468084,0.00491016025468084,0,0,Significant
PD54150a,1325761,0,2,2,83,76,S,122,2682455,Veillonella sp. S12025-13,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_sp._S12025-13,24437,24437,0.0031100380570446453,0.0031100380570446453,0,0,Significant
PD54150a,1325761,0.02,232,0,7486,6671,F,51,1843491,Selenomonadaceae,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,NA,NA,61,904247,109.36065573770492,0.007377409048633835,0,0,Significant
PD54150a,1325761,0.02,232,77,7463,6657,G,65,970,Selenomonas,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,NA,15113,634692,0.44048170449282076,0.010488551927549111,0,0,Significant
PD54150a,1325761,0.01,99,99,3270,2932,S,122,712528,Selenomonas sp. oral taxon 126,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_126,78207,78207,0.03749025023335507,0.03749025023335507,0,0,Significant
PD54150a,1325761,0,6,6,538,473,S,122,1884263,Selenomonas sp. oral taxon 920,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_920,69918,69918,0.006765067650676507,0.006765067650676507,0,0,Significant
PD54150a,1325761,0,4,4,187,184,S,122,713030,Selenomonas sp. oral taxon 136,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_136,41521,41521,0.004431492497772212,0.004431492497772212,0,0,Significant
PD54150a,1325761,0,29,27,1490,1339,S,122,69823,Selenomonas sputigena,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sputigena,139435,177885,0.009603040843403736,0.007527335076032268,0,0,Significant
PD54150a,1325761,0,54,0,2200,936,F,51,543314,Eubacteriales Family XIII. Incertae Sedis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,NA,NA,107,580141,8.74766355140187,0.0016134008801308648,0,0,Significant
PD54150a,1325761,0,54,8,2128,927,G,65,86331,Mogibacterium,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,NA,3552,136715,0.2609797297297297,0.0067805288373623965,0,0,Significant
PD54150a,1325761,0,46,46,1889,843,S,122,114527,Mogibacterium diversum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,Mogibacterium_diversum,80124,80124,0.010521192152164146,0.010521192152164146,0,0,Significant
PD54150a,1325761,0,7,5,10218,442,F,51,186804,Peptostreptococcaceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,NA,NA,5055,1637944,0.08743818001978239,2.6985049549923564e-4,0,0,Significant
PD54150a,1325761,0,2,0,5195,143,G,65,1257,Peptostreptococcus,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcus,NA,0,55598,Inf,0.0025720349652865212,0,0,Significant
PD54150a,1325761,0,2,2,5195,143,S,122,3003601,Peptostreptococcus sp. CBA3647,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus_sp._CBA3647,55598,55598,0.0025720349652865212,0.0025720349652865212,0,0,Significant
PD54150a,1325761,0,5,0,1132,130,F,51,216572,Oscillospiraceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,NA,NA,30763,4518007,0.0042258557357864966,2.8773749133190807e-5,0.2563530761523907,1,Non-significant
PD54150a,1325761,0,5,0,630,42,G,65,216851,Faecalibacterium,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,NA,278214,928845,1.5096292781815437e-4,4.521744747509003e-5,4.229980496200099e-4,0.027494873225300642,Significant
PD54150a,1325761,0,5,5,544,27,S,122,2929490,Faecalibacterium sp. I2-3-92,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium_sp._I2-3-92,17551,17551,0.001538373881830095,0.001538373881830095,0,0,Significant
PD54150a,1325761,0,3,2,1778,506,F,51,186803,Lachnospiraceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,NA,NA,187674,8029561,0.0026961646258938372,6.301714377660248e-5,6.620656223494079e-85,3.3765346739819804e-83,Significant
PD54150a,1325761,0,1,0,422,198,G,65,1164882,Lachnoanaerobaculum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,NA,0,85054,Inf,0.0023279328426646603,0,0,Significant
PD54150a,1325761,0,1,1,422,198,S,122,617123,Lachnoanaerobaculum umeaense,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum_umeaense,85054,85054,0.0023279328426646603,0.0023279328426646603,0,0,Significant
PD54150a,1325761,0,8,0,6239,695,F,51,128827,Erysipelotrichaceae,Bacteria,NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA,NA,685,1307485,1.0145985401459854,5.315548553138277e-4,0,0,Significant
PD54150a,1325761,0,8,0,5700,626,G,65,118747,Bulleidia,Bacteria,NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,NA,0,47110,Inf,0.013288049246444491,0,0,Significant
PD54150a,1325761,0,8,8,5700,626,S,122,2806552,Bulleidia sp. zg-1006,Bacteria,NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia_sp._zg-1006,47110,47110,0.013288049246444491,0.013288049246444491,0,0,Significant
PD54150a,1325761,0.08,1067,99,36859,23379,F,51,2049,Actinomycetaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,NA,NA,8149,4723219,2.8689409743526815,0.0049498022429195,0,0,Significant
PD54150a,1325761,0.06,851,33,28047,19116,G,65,2529408,Schaalia,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,NA,3789,714503,5.045130641330166,0.026754261353696206,0,0,Significant
PD54150a,1325761,0.06,782,782,16873,12653,S,122,131111,Schaalia turicensis,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia_turicensis,59565,59565,0.21242340300512047,0.21242340300512047,0,0,Significant
PD54150a,1325761,0,36,36,8496,5445,S,122,1660,Schaalia odontolytica,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia_odontolytica,196681,196681,0.027684422999679683,0.027684422999679683,0,0,Significant
PD54150a,1325761,0.01,106,0,2988,2657,G,65,2767327,Fannyhessea,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Fannyhessea,NA,0,46999,Inf,0.05653311772590906,0,0,Significant
PD54150a,1325761,0.01,106,106,2988,2657,S,122,82135,Fannyhessea vaginae,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Fannyhessea,Fannyhessea_vaginae,46999,46999,0.05653311772590906,0.05653311772590906,0,0,Significant
PD54150a,1325761,0,11,4,2292,745,G,65,1654,Actinomyces,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,NA,198753,2369273,0.003748371093769654,3.1444244711352384e-4,0,0,Significant
PD54150a,1325761,0,7,7,1402,510,S,122,1852377,Actinomyces pacaensis,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_pacaensis,61569,61569,0.008283389368026117,0.008283389368026117,0,0,Significant
PD54150a,1325761,0.04,469,4,10985,9342,F,51,31953,Bifidobacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,NA,NA,1335,2954632,6.997752808988764,0.003161815075447636,0,0,Significant
PD54150a,1325761,0.03,348,297,8622,7327,G,65,1678,Bifidobacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,503235,2587361,0.014559798106252545,0.002831842947311952,0,0,Significant
PD54150a,1325761,0,50,47,3140,2751,S,122,216816,Bifidobacterium longum,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_longum,184924,283359,0.014876381648677295,0.009708532285898807,0,0,Significant
PD54150a,1325761,0,1,1,203,175,S,122,1685,Bifidobacterium breve,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_breve,159105,168886,0.001099902580057195,0.0010362019350330992,0,0,Significant
PD54150a,1325761,0.01,117,112,2335,1991,G,65,2701,Gardnerella,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA,75394,246595,0.02640793697111176,0.008073967436484924,0,0,Significant
PD54150a,1325761,0,3,2,383,256,S,122,2702,Gardnerella vaginalis,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella_vaginalis,111845,120825,0.0022888819348205105,0.0021187668115042416,0,0,Significant
PD54150a,1325761,0,1,1,70,45,S,122,2792978,Gardnerella leopoldii,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella_leopoldii,21755,21755,0.002068490002298322,0.002068490002298322,0,0,Significant
PD54150a,1325761,0,1,1,164,105,S,122,2792979,Gardnerella swidsinskii,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella_swidsinskii,5623,5623,0.018673306064378444,0.018673306064378444,0,0,Significant
PD54150a,1325761,0,34,1,877,606,F,51,31957,Propionibacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,NA,NA,13285,3722028,0.04561535566428303,1.62814465662268e-4,0,0,Significant
PD54150a,1325761,0,33,5,653,551,G,65,1912216,Cutibacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA,23124,552859,0.023828057429510465,9.966374789955486e-4,0,0,Significant
PD54150a,1325761,0,27,27,502,455,S,122,1747,Cutibacterium acnes,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium_acnes,129840,138230,0.0035043130006161428,0.0032916154235694134,0,0,Significant
PD54150a,1325761,0,1,1,66,37,S,122,33011,Cutibacterium granulosum,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium_granulosum,65611,65611,5.639298288396763e-4,5.639298288396763e-4,1.235333857923837e-153,1.5071073066670811e-151,Significant
PD54150a,1325761,0,5,1,780,330,F,51,85023,Microbacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,NA,NA,201366,19125789,0.0016388069485414618,1.725419014086164e-5,1,1,Non-significant
PD54150a,1325761,0,3,2,133,106,G,65,33886,Rathayibacter,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,NA,81627,1056264,0.001298589927352469,1.0035369945392439e-4,1.6636086302160349e-47,1.0813456096404226e-45,Significant
PD54150a,1325761,0,1,1,59,49,S,122,110937,Rathayibacter festucae,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter_festucae,76167,113522,6.433232239683853e-4,4.316343968569969e-4,5.610603742650075e-151,6.844936566033092e-149,Significant
PD54150a,1325761,0,1,0,20,14,G,65,2034,Curtobacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Curtobacterium,NA,130583,1361848,1.0721150532611442e-4,1.0280148739066328e-5,0.9999219509442657,1,Non-significant
PD54150a,1325761,0,1,1,8,8,S,122,2035,Curtobacterium flaccumfaciens,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium_flaccumfaciens,101075,306356,7.914914667326243e-5,2.6113410541983837e-5,0.5446050403380412,1,Non-significant
PD54150a,1325761,0,4,0,933,280,F,51,1268,Micrococcaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,NA,NA,224528,13891852,0.0012470605002494121,2.015569990236003e-5,0.9999997353263914,1,Non-significant
PD54150a,1325761,0,4,1,119,73,G,65,57493,Kocuria,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,NA,139223,889994,5.243386509412956e-4,8.2023024874325e-5,1.56712687992541e-23,1.0186324719515165e-21,Significant
PD54150a,1325761,0,2,2,47,47,S,122,72000,Kocuria rhizophila,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,Kocuria_rhizophila,106207,106255,4.4253203649476965e-4,4.423321255470331e-4,6.419132635771638e-149,7.831341815641399e-147,Significant
PD54150a,1325761,0,1,1,19,9,S,122,71999,Kocuria palustris,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,83794,83794,1.0740625820464473e-4,1.0740625820464473e-4,4.1737037652055964e-6,5.091918593550827e-4,Significant
PD54150a,1325761,0,2,0,685,247,F,51,1653,Corynebacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,NA,NA,0,9805876,Inf,2.5188978526752736e-5,0.8828544981254398,1,Non-significant
PD54150a,1325761,0,2,2,685,247,G,65,1716,Corynebacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,NA,695265,9805876,3.552602245187087e-4,2.5188978526752736e-5,0.8828544981254398,1,Non-significant
PD54150a,1325761,0,8,0,1260,1055,F,51,1643824,Atopobiaceae,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,NA,NA,2817,692812,0.37451189208377705,0.0015227796285283742,0,0,Significant
PD54150a,1325761,0,8,0,1168,992,G,65,2767353,Lancefieldella,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,NA,0,51006,Inf,0.019448692310708546,0,0,Significant
PD54150a,1325761,0,8,0,1168,992,S,122,1382,Lancefieldella parvula,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,Lancefieldella_parvula,0,51006,Inf,0.019448692310708546,0,0,Significant
PD54150a,1325761,0,3,0,149,92,F,51,1643826,Eggerthellaceae,Bacteria,NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,NA,NA,27519,1492377,0.003343144736363967,6.16466214636114e-5,3.2162927809164523e-16,1.6403093182673907e-14,Significant
PD54150a,1325761,0,3,0,80,71,G,65,2815775,Berryella,Bacteria,NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Berryella,NA,299,117690,0.23745819397993312,6.032798028719517e-4,0,0,Significant
PD54150a,1325761,0,3,3,80,71,S,122,1531429,Berryella intestinalis,Bacteria,NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Berryella,Berryella_intestinalis,61109,61109,0.0011618583187419202,0.0011618583187419202,0,0,Significant
PD54150a,1325761,0,1,0,65,37,F,51,183710,Deinococcaceae,Bacteria,NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,NA,NA,0,3026185,Inf,1.2226615358942034e-5,0.9999996932875805,1,Non-significant
PD54150a,1325761,0,1,0,65,37,G,65,1298,Deinococcus,Bacteria,NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA,98202,3026185,3.7677440377996375e-4,1.2226615358942034e-5,0.9999996932875805,1,Non-significant
PD54150a,1325761,0,1,0,26,26,S,122,68909,Deinococcus geothermalis,Bacteria,NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_geothermalis,58,96466,0.4482758620689655,2.6952501399456804e-4,1.4201566791472791e-47,1.7325911485596804e-45,Significant
PD54150a,1325761,1.82,24150,348,499754,162247,F,51,171552,Prevotellaceae,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,10766,3974501,15.070313951328256,0.04082197991647253,0,0,Significant
PD54150a,1325761,1.8,23801,9745,494634,161104,G,65,838,Prevotella,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,177182,3569112,0.909257148017293,0.045138398570848996,0,0,Significant
PD54150a,1325761,0.71,9394,9379,203646,55564,S,122,28133,Prevotella nigrescens,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_nigrescens,103482,116528,0.5369436230455538,0.4768296031855005,0,0,Significant
PD54150a,1325761,0.3,3988,3988,131923,48912,S,122,28132,Prevotella melaninogenica,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_melaninogenica,487103,487126,0.1004140808001593,0.10040933967802991,0,0,Significant
PD54150a,1325761,0.02,311,311,9187,8012,S,122,470565,Prevotella histicola,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_histicola,87509,87509,0.09155629706658744,0.09155629706658744,0,0,Significant
PD54150a,1325761,0.01,184,184,8319,4483,S,122,1177574,Prevotella jejuni,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_jejuni,172242,172242,0.026027333635234146,0.026027333635234146,0,0,Significant
PD54150a,1325761,0.01,118,118,8621,2492,S,122,28131,Prevotella intermedia,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_intermedia,264994,279686,0.009403986505354837,0.0089099919195097365,0,0,Significant
PD54150a,1325761,0,33,33,2603,2231,S,122,28137,Prevotella veroralis,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_veroralis,80981,80981,0.027549672145318036,0.027549672145318036,0,0,Significant
PD54150a,1325761,0,17,0,1273,463,S,122,589437,Prevotella scopos,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_scopos,0,68282,Inf,0.00678070355291292,0,0,Significant
PD54150a,1325761,0,6,6,312,117,S,122,28128,Prevotella corporis,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_corporis,81524,81524,0.001435160198223836,0.001435160198223836,0,0,Significant
PD54150a,1325761,0,3,3,228,84,S,122,712471,Prevotella sp. oral taxon 475,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_taxon_475,79419,79419,0.0010576814112491972,0.0010576814112491972,0,0,Significant
PD54150a,1325761,0,1,1,599,174,S,122,28129,Prevotella denticola,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_denticola,148514,148552,0.0011716067172118454,0.0011713070170714633,0,0,Significant
